xsdsdsdsdsdsdslsrsrslsl | [[[32, 32]], [[32, 34]], [[32, 48]], [[32, 50]], [[32, 58]], [[32, 60], [55, 5]], [[32, 70], [55, 15]], [[32, 72], [55, 20]], [[32, 78], [55, 25]], [[32, 80], [55, 35]], [[32, 84], [55, 45]], [[32, 84], [55, 50], [17, 5]], [[32, 84], [55, 55], [17, 10]], [[30, 84], [55, 70], [17, 25]], [[24, 84], [55, 75], [17, 30]], [[26, 84], [55, 95], [17, 50], [14, 5]], [[40, 84], [17, 60], [14, 15]], [[42, 84], [17, 70], [14, 25]], [[52, 84], [17, 80], [14, 35]], [[50, 84], [28, 100], [44, 50], [29, 5]], [[0, 84], [44, 90], [29, 45]], [[0, 84], [9, 60], [7, 15]]]
xsdsdsdsdsdsdsdsrslslsrsrsrsrslslslslslsrsrslsrslslslsrsl | [[[32, 32]], [[32, 34]], [[32, 40]], [[32, 42]], [[32, 56]], [[32, 58], [5, 5]], [[32, 68], [5, 15]], [[32, 70], [5, 25]], [[32, 78], [5, 30]], [[32, 80], [5, 40]], [[32, 84], [5, 45]], [[32, 84], [5, 55], [20, 5]], [[32, 84], [5, 60], [20, 10]], [[32, 84], [5, 70], [20, 20]], [[32, 84], [5, 75], [20, 25]], [[34, 84], [5, 80], [20, 30]], [[48, 84], [5, 95], [20, 45]], [[46, 84], [21, 90], [49, 45]], [[12, 84], [49, 75], [23, 25]], [[10, 84], [49, 85], [23, 35]], [[0, 84], [49, 100], [23, 50], [40, 5]], [[2, 84], [40, 80], [7, 30]], [[10, 84], [40, 85], [7, 35]], [[12, 84], [40, 95], [7, 45], [24, 0]], [[24, 84], [7, 60], [24, 15]], [[26, 84], [7, 65], [24, 20]], [[56, 84], [7, 95], [24, 50], [42, 5]], [[58, 84], [24, 95], [42, 50], [5, 0]], [[59, 84], [42, 85], [5, 35]], [[57, 84], [5, 65], [59, 20]], [[51, 84], [5, 75], [59, 30]], [[49, 84], [5, 80], [59, 35]], [[45, 84], [5, 85], [59, 40]], [[43, 84], [5, 95], [59, 50], [26, 0]], [[35, 84], [26, 10]], [[33, 84], [59, 70], [26, 20]], [[25, 84], [59, 75], [26, 25]], [[23, 84], [59, 90], [26, 40]], [[0, 84], [26, 70], [44, 25]], [[2, 84], [44, 60], [17, 15]], [[10, 84], [44, 70], [17, 25]], [[12, 84], [44, 80], [17, 35]], [[16, 84], [44, 85], [17, 40]], [[14, 84], [44, 95], [17, 50], [29, 0]], [[0, 84], [17, 85], [29, 35]], [[2, 84], [29, 95], [5, 50], [56, 0]], [[48, 84], [5, 90], [56, 40]], [[46, 84], [5, 90], [56, 40]], [[34, 84], [5, 100], [56, 50], [51, 5]], [[32, 84], [56, 60], [51, 15]], [[28, 84], [56, 65], [51, 20]], [[26, 84], [56, 75], [51, 30]], [[18, 84], [56, 85], [51, 40]], [[20, 84], [51, 95], [12, 50], [26, 0]], [[54, 84], [12, 75], [26, 25]], [[52, 84], [26, 95], [45, 50], [43, 5]]]
xsdsdsdslsrslsls | [[[32, 32]], [[32, 34]], [[32, 82], [5, 15]], [[32, 84], [5, 25]], [[32, 84], [5, 30]], [[32, 84], [5, 40]], [[32, 84], [5, 55], [31, 10]], [[30, 84], [5, 100], [31, 55], [32, 10]], [[0, 84], [31, 85], [32, 40]], [[2, 84], [32, 100], [59, 50], [32, 5]], [[14, 84], [59, 65], [32, 20]], [[12, 84], [32, 60], [29, 15]], [[0, 84], [32, 70], [29, 25]], [[0, 84], [21, 75], [21, 30]], [[0, 84], [21, 90], [21, 45]]]
xsdsdsdsdsdsdsdsdslslslslsrslslsrsrsrsrsrslslslslslsrsrsrsrsrslsrslslsrslsrsrslslsrsrslslsrslsr | [[[32, 32]], [[32, 34]], [[32, 40]], [[32, 42]], [[32, 48], [5, 0]], [[32, 50], [5, 15]], [[32, 56], [5, 20]], [[32, 58], [5, 30]], [[32, 64], [5, 35]], [[32, 66], [5, 45]], [[32, 72], [5, 50], [57, 5]], [[32, 74], [5, 60], [57, 15]], [[32, 78], [5, 65], [57, 20]], [[32, 80], [5, 70], [57, 25]], [[32, 84], [5, 85], [57, 40]], [[32, 84], [5, 85], [57, 40]], [[32, 84], [5, 95], [57, 50], [22, 0]], [[30, 84], [57, 70], [22, 20]], [[20, 84], [57, 80], [22, 30]], [[18, 84], [57, 95], [22, 45]], [[8, 84], [19, 10]], [[6, 84], [22, 65], [19, 20]], [[0, 84], [22, 70], [19, 25]], [[0, 84], [22, 100], [19, 55], [31, 10]], [[0, 84], [19, 65], [31, 20]], [[2, 84], [31, 85], [45, 40]], [[12, 84], [31, 95], [45, 50]], [[10, 84], [45, 95], [25, 45]], [[0, 84], [25, 55], [53, 10]], [[0, 84], [25, 65], [53, 20]], [[0, 84], [25, 75], [53, 30]], [[2, 84], [25, 100], [53, 55], [51, 10]], [[10, 84], [53, 65], [51, 20]], [[12, 84], [53, 95], [51, 50]], [[22, 84], [53, 100], [51, 55], [4, 5]], [[24, 84], [51, 95], [4, 45], [10, 0]], [[32, 84], [4, 55], [10, 10]], [[34, 84], [4, 75], [10, 30]], [[44, 84], [4, 80], [10, 35]], [[46, 84], [10, 85], [39, 40]], [[59, 84], [39, 65], [56, 15]], [[57, 84], [39, 95], [56, 45], [37, 0]], [[45, 84], [56, 60], [37, 15]], [[43, 84], [56, 60], [37, 15]], [[35, 84], [56, 70], [37, 25]], [[33, 84], [56, 75], [37, 30]], [[23, 84], [56, 85], [37, 40]], [[21, 84], [56, 90], [37, 45]], [[11, 84], [56, 100], [37, 55], [23, 10]], [[9, 84], [37, 65], [23, 20]], [[0, 84], [37, 75], [23, 30]], [[2, 84], [30, 80], [0, 30]], [[8, 84], [30, 90], [0, 40]], [[10, 84], [0, 55], [26, 10]], [[28, 84], [0, 70], [26, 25]], [[30, 84], [0, 75], [26, 30]], [[42, 84], [0, 85], [26, 40]], [[44, 84], [0, 95], [26, 50], [23, 5]], [[56, 84], [23, 15]], [[58, 84], [26, 65], [23, 20]], [[59, 84], [26, 80], [23, 35]], [[57, 84], [7, 60], [25, 15]], [[49, 84], [7, 65], [25, 20]], [[51, 84], [7, 95], [25, 50], [25, 5]], [[59, 84], [25, 60], [25, 15]], [[57, 84], [25, 100], [49, 50], [47, 5]], [[5, 84], [49, 90], [47, 45], [53, 0]], [[3, 84], [49, 100], [47, 55], [53, 10]], [[0, 84], [47, 65], [53, 20]], [[2, 84], [47, 95], [53, 50], [44, 5]], [[10, 84], [53, 60], [44, 15]], [[8, 84], [44, 100], [31, 55], [2, 5]], [[0, 84], [31, 65], [2, 15]], [[2, 84], [31, 95], [2, 45], [27, 0]], [[40, 84], [2, 80], [27, 35]], [[42, 84], [2, 90], [27, 45]], [[59, 84], [27, 60], [59, 15]], [[57, 84], [27, 95], [59, 50]], [[15, 84], [59, 85], [48, 35]], [[13, 84], [59, 95], [48, 45]], [[1, 84], [48, 55], [6, 10]], [[3, 84], [48, 80], [6, 35]], [[39, 84], [6, 65], [27, 15]], [[41, 84], [6, 85], [27, 35]], [[59, 84], [27, 55], [34, 10]], [[57, 84], [34, 95], [58, 50], [33, 0]], [[19, 84], [58, 85], [33, 35]], [[17, 84], [58, 90], [33, 40]], [[0, 84], [33, 55], [53, 10]], [[2, 84], [53, 65], [50, 20]], [[12, 84], [53, 75], [50, 30]], [[10, 84], [50, 95], [24, 50], [2, 0]], [[0, 84], [24, 60], [2, 10]], [[2, 84], [24, 90], [2, 40]]]
xdsdsdsdsdsdsdsrsl | [[[32, 34]], [[32, 38]], [[32, 40]], [[32, 46]], [[32, 48]], [[32, 56]], [[32, 58]], [[32, 64], [20, 5]], [[32, 66], [20, 15]], [[32, 72], [20, 20]], [[32, 74], [20, 25]], [[32, 80], [20, 35]], [[32, 82], [20, 45]], [[32, 84], [20, 50], [41, 5]], [[34, 84], [20, 55], [41, 10]], [[52, 84], [20, 70], [41, 25]], [[50, 84], [20, 100], [41, 55], [30, 5]]]
xsdsdslsrslslsrsrsrsrsrslsl | [[[32, 32]], [[32, 34]], [[32, 46]], [[32, 48], [34, 0]], [[32, 84], [34, 35]], [[30, 84], [34, 40]], [[2, 84], [34, 65], [36, 20]], [[4, 84], [35, 95], [3, 45], [19, 0]], [[52, 84], [3, 85], [19, 40]], [[50, 84], [19, 90], [38, 40]], [[0, 84], [38, 85], [35, 40]], [[0, 84], [38, 95], [35, 50], [49, 5]], [[0, 84], [38, 100], [35, 55], [49, 10]], [[2, 84], [49, 75], [49, 25]], [[6, 84], [49, 80], [49, 30]], [[8, 84], [49, 80], [4, 35]], [[20, 84], [49, 90], [4, 45]], [[22, 84], [49, 100], [4, 55], [17, 5]], [[30, 84], [4, 65], [17, 15]], [[32, 84], [4, 80], [17, 30]], [[50, 84], [4, 95], [17, 45], [38, 0]], [[52, 84], [17, 90], [38, 45]], [[59, 84], [38, 65], [48, 15]], [[57, 84], [38, 95], [48, 45], [13, 0]], [[39, 84], [48, 60], [13, 15]], [[37, 84], [48, 65], [13, 20]]]
xsdsdsdsdsdsdsdrslsls | [[[32, 32]], [[32, 34]], [[32, 40]], [[32, 42]], [[32, 50], [18, 0]], [[32, 52], [18, 5]], [[32, 64], [18, 15]], [[32, 66], [18, 30]], [[32, 70], [18, 35]], [[32, 72], [18, 40]], [[32, 78], [18, 45], [10, 0]], [[32, 80], [18, 55], [10, 10]], [[32, 84], [18, 60], [10, 15]], [[32, 84], [18, 65], [10, 20]], [[34, 84], [18, 65], [10, 20]], [[52, 84], [18, 80], [10, 35]], [[50, 84], [19, 85], [41, 40]], [[40, 84], [19, 95], [41, 50], [4, 5]], [[38, 84], [19, 100], [41, 55], [4, 10]], [[28, 84], [41, 65], [4, 20]]]
xsdsdsdsdsdsrsrslslslsrsrslslsrsrsrslslslslsrslsrslslsrsrslslslslsr | [[[32, 32]], [[32, 34]], [[32, 40]], [[32, 42]], [[32, 48]], [[32, 50]], [[32, 66], [17, 10]], [[32, 68], [17, 10]], [[32, 84], [17, 30]], [[32, 84], [17, 35]], [[32, 84], [17, 45], [39, 0]], [[34, 84], [17, 55], [39, 10]], [[48, 84], [17, 65], [39, 20]], [[50, 84], [17, 95], [39, 50], [22, 5]], [[59, 84], [39, 70], [22, 25]], [[57, 84], [22, 90], [3, 40]], [[49, 84], [22, 100], [3, 50], [33, 5]], [[47, 84], [3, 80], [33, 35]], [[27, 84], [3, 100], [33, 55], [52, 5]], [[25, 84], [33, 60], [52, 10]], [[0, 84], [33, 90], [52, 40]], [[2, 84], [52, 65], [49, 20]], [[14, 84], [52, 80], [49, 35]], [[16, 84], [49, 85], [14, 40]], [[59, 84], [14, 80], [46, 35]], [[57, 84], [14, 85], [46, 40]], [[7, 84], [46, 85], [42, 35]], [[5, 84], [46, 100], [42, 50], [0, 5]], [[0, 84], [42, 60], [0, 15]], [[2, 84], [42, 85], [0, 40]], [[14, 84], [42, 95], [0, 50], [26, 5]], [[16, 84], [0, 60], [26, 15]], [[26, 84], [0, 70], [26, 25]], [[28, 84], [0, 80], [26, 35]], [[59, 84], [26, 70], [12, 25]], [[57, 84], [12, 90], [12, 40]], [[49, 84], [12, 100], [12, 50], [55, 5]], [[47, 84], [12, 85], [55, 40]], [[39, 84], [12, 90], [55, 45]], [[37, 84], [55, 65], [57, 15]], [[15, 84], [55, 80], [57, 30]], [[13, 84], [57, 100], [32, 55], [52, 5]], [[0, 84], [32, 65], [52, 15]], [[2, 84], [52, 80], [49, 35]], [[12, 84], [52, 85], [49, 40]], [[10, 84], [35, 65], [6, 20]], [[2, 84], [35, 70], [6, 25]], [[4, 84], [35, 95], [6, 50], [57, 5]], [[46, 84], [6, 85], [57, 40]], [[44, 84], [6, 95], [57, 50], [3, 0]], [[32, 84], [57, 60], [3, 10]], [[30, 84], [57, 70], [3, 20]], [[22, 84], [57, 80], [3, 30]], [[24, 84], [57, 95], [3, 45], [4, 0]], [[34, 84], [3, 55], [4, 10]], [[36, 84], [3, 80], [4, 35]], [[48, 84], [3, 90], [4, 45]], [[46, 84], [4, 80], [46, 35]], [[32, 84], [4, 95], [46, 50]], [[30, 84], [4, 100], [46, 55], [41, 5]], [[16, 84], [46, 70], [41, 20]], [[14, 84], [41, 60], [16, 15]], [[6, 84], [41, 65], [16, 20]], [[4, 84], [41, 95], [16, 50], [0, 5]], [[0, 84], [16, 75], [0, 30]], [[2, 84], [0, 60], [13, 10]]]
xsdsdsdsdsdsdldsrsrsrsl | [[[32, 32]], [[32, 34]], [[32, 44]], [[32, 46]], [[32, 54], [53, 5]], [[32, 56], [53, 15]], [[32, 62], [53, 20]], [[32, 64], [53, 25]], [[32, 72], [53, 35]], [[32, 74], [53, 45]], [[32, 84], [53, 55], [16, 10]], [[32, 84], [53, 60], [16, 15]], [[30, 84], [53, 75], [16, 30]], [[24, 84], [53, 80], [16, 35]], [[24, 84], [53, 85], [16, 40]], [[26, 84], [53, 95], [16, 50], [42, 0]], [[42, 84], [16, 60], [42, 10]], [[44, 84], [16, 70], [42, 20]], [[59, 84], [16, 90], [42, 40]], [[59, 84], [16, 95], [42, 45]], [[59, 84], [42, 55], [59, 10]], [[57, 84], [42, 95], [59, 50], [16, 5]]]
xsdsdsdslslsrsrslslsrsrslslsrslslslsrsrslsrsrslsrslslslsrsrslslsrsrsrsrslslsrslsrsrsrsrsrs | [[[32, 32]], [[32, 34]], [[32, 60]], [[32, 62]], [[32, 68]], [[32, 70], [0, 0]], [[32, 84], [0, 40]], [[30, 84], [0, 80], [37, 35]], [[20, 84], [0, 90], [37, 45]], [[18, 84], [44, 15]], [[0, 84], [37, 75], [44, 30]], [[2, 84], [37, 100], [44, 55], [15, 5]], [[12, 84], [44, 65], [15, 15]], [[14, 84], [44, 95], [15, 45], [5, 0]], [[58, 84], [15, 85], [5, 40]], [[56, 84], [3, 15]], [[46, 84], [5, 65], [3, 20]], [[44, 84], [19, 95], [43, 45], [4, 0]], [[8, 84], [43, 75], [4, 30]], [[10, 84], [43, 95], [4, 50], [46, 0]], [[34, 84], [4, 70], [46, 20]], [[36, 84], [4, 80], [46, 30]], [[42, 84], [4, 85], [46, 35]], [[40, 84], [4, 90], [46, 40]], [[6, 84], [46, 70], [28, 25]], [[4, 84], [28, 65], [0, 20]], [[0, 84], [28, 75], [0, 30]], [[2, 84], [28, 100], [0, 55], [56, 10]], [[34, 84], [0, 80], [56, 35]], [[32, 84], [0, 95], [56, 50]], [[18, 84], [56, 60], [24, 10]], [[16, 84], [56, 80], [24, 30]], [[4, 84], [56, 95], [24, 45]], [[2, 84], [24, 60], [58, 15]], [[0, 84], [24, 65], [58, 20]], [[2, 84], [58, 60], [44, 15]], [[10, 84], [58, 70], [44, 25]], [[12, 84], [58, 85], [44, 40]], [[22, 84], [58, 95], [44, 50], [12, 0]], [[20, 84], [44, 65], [12, 15]], [[8, 84], [44, 75], [12, 25]], [[10, 84], [44, 90], [12, 40]], [[18, 84], [44, 95], [12, 45], [27, 0]], [[20, 84], [12, 55], [27, 10]], [[59, 84], [12, 90], [27, 45]], [[57, 84], [27, 60], [42, 15]], [[51, 84], [27, 65], [42, 20]], [[53, 84], [27, 85], [42, 40]], [[59, 84], [42, 65], [41, 15]], [[57, 84], [0, 60], [4, 15]], [[49, 84], [0, 70], [4, 25]], [[47, 84], [0, 90], [4, 45]], [[37, 84], [0, 95], [4, 50], [56, 0]], [[35, 84], [4, 90], [56, 40]], [[25, 84], [4, 100], [56, 50], [3, 5]], [[27, 84], [3, 60], [7, 15]], [[35, 84], [3, 70], [7, 25]], [[37, 84], [3, 85], [7, 40]], [[49, 84], [3, 100], [7, 55], [45, 10]], [[47, 84], [7, 75], [45, 30]], [[35, 84], [7, 85], [45, 40]], [[33, 84], [7, 95], [45, 50], [23, 0]], [[3, 84], [45, 75], [23, 25]], [[5, 84], [45, 65], [9, 20]], [[13, 84], [45, 75], [9, 30]], [[15, 84], [45, 95], [9, 50], [27, 5]], [[47, 84], [9, 75], [27, 30]], [[49, 84], [9, 85], [27, 40]], [[59, 84], [9, 95], [27, 50], [36, 0]], [[59, 84], [49, 10]], [[59, 84], [36, 70], [49, 25]], [[57, 84], [36, 95], [49, 50], [28, 5]], [[0, 84], [49, 95], [28, 50], [22, 0]], [[0, 84], [28, 85], [22, 35]], [[0, 84], [28, 95], [22, 45]], [[2, 84], [35, 70], [22, 20]], [[8, 84], [35, 80], [22, 30]], [[6, 84], [35, 95], [22, 45], [43, 0]], [[0, 84], [22, 75], [43, 30]], [[2, 84], [22, 100], [43, 55], [57, 10]], [[10, 84], [43, 65], [57, 20]], [[12, 84], [43, 95], [57, 50], [53, 5]], [[18, 84], [43, 100], [57, 55], [53, 10]], [[20, 84], [53, 75], [17, 25]], [[28, 84], [53, 85], [17, 35]], [[30, 84], [17, 60], [38, 15]], [[54, 84], [17, 80], [38, 35]], [[56, 84], [17, 95], [38, 50], [45, 5]], [[59, 84], [38, 70], [45, 25]]]
xsdsdsdsdsrsrslsrslslslsrsrslslsl | [[[32, 32]], [[32, 34]], [[32, 44]], [[32, 46]], [[32, 76], [24, 5]], [[32, 78], [24, 5]], [[32, 84], [24, 20]], [[32, 84], [24, 25]], [[32, 84], [24, 40]], [[34, 84], [24, 40]], [[52, 84], [24, 60], [35, 15]], [[54, 84], [24, 75], [35, 30]], [[59, 84], [24, 85], [35, 40]], [[57, 84], [7, 65], [9, 20]], [[49, 84], [7, 75], [9, 30]], [[51, 84], [9, 90], [30, 40]], [[59, 84], [10, 10]], [[57, 84], [10, 80], [51, 35]], [[49, 84], [10, 90], [51, 45]], [[47, 84], [10, 100], [51, 55], [39, 5]], [[11, 84], [51, 85], [39, 35]], [[9, 84], [39, 70], [9, 25]], [[0, 84], [39, 80], [9, 35]], [[2, 84], [39, 90], [9, 45]], [[44, 84], [9, 80], [25, 35]], [[46, 84], [9, 85], [25, 40]], [[59, 84], [25, 60], [29, 10]], [[57, 84], [29, 95], [52, 50], [15, 0]], [[5, 84], [52, 90], [15, 40]], [[3, 84], [52, 95], [15, 45], [34, 0]], [[3, 84], [52, 95], [15, 45], [34, 0]], [[1, 84], [15, 55], [34, 10]]]
xdsdsdslsl | [[[32, 34]], [[32, 84]], [[32, 84], [59, 5]], [[32, 84], [59, 15]], [[32, 84], [59, 35]], [[32, 84], [59, 45], [27, 0]], [[30, 84], [59, 75], [27, 30]], [[0, 84], [27, 60], [32, 10]], [[0, 84], [46, 100], [14, 55], [48, 5]]]
xdsdsdsdslslsrsrslsrsrslslsrsrslslsrslsr | [[[32, 34]], [[32, 48]], [[32, 50]], [[32, 64]], [[32, 66]], [[32, 74], [10, 5]], [[32, 76], [10, 15]], [[32, 84], [10, 50], [46, 5]], [[30, 84], [46, 60], [19, 10]], [[10, 84], [46, 80], [19, 30]], [[8, 84], [46, 95], [19, 45]], [[0, 84], [19, 75], [59, 30]], [[2, 84], [59, 60], [53, 15]], [[12, 84], [59, 70], [53, 25]], [[14, 84], [59, 85], [53, 40]], [[22, 84], [59, 90], [53, 45]], [[20, 84], [43, 75], [44, 30]], [[10, 84], [43, 85], [44, 40]], [[12, 84], [44, 95], [3, 50], [21, 5]], [[36, 84], [3, 70], [21, 25]], [[38, 84], [3, 75], [21, 30]], [[59, 84], [21, 60], [33, 10]], [[57, 84], [7, 70], [58, 25]], [[49, 84], [7, 80], [58, 35]], [[47, 84], [7, 90], [58, 45]], [[19, 84], [58, 70], [50, 20]], [[21, 84], [55, 95], [4, 50], [43, 5]], [[39, 84], [4, 65], [43, 20]], [[41, 84], [4, 75], [43, 30]], [[47, 84], [4, 80], [43, 35]], [[45, 84], [4, 90], [43, 45]], [[9, 84], [43, 70], [45, 20]], [[7, 84], [45, 95], [21, 50], [46, 5]], [[0, 84], [21, 75], [46, 30]], [[2, 84], [46, 65], [52, 15]], [[12, 84], [46, 70], [52, 20]], [[10, 84], [52, 90], [26, 45]], [[0, 84], [52, 100], [26, 55], [40, 10]], [[2, 84], [10, 55], [13, 10]]]
xsdsdslslsrslsrslsrsrsrsr | [[[32, 32]], [[32, 34]], [[32, 52]], [[32, 54], [35, 0]], [[32, 84], [35, 35]], [[30, 84], [35, 40]], [[12, 84], [35, 55], [29, 10]], [[10, 84], [35, 70], [29, 25]], [[0, 84], [35, 80], [29, 35]], [[2, 84], [42, 70], [39, 20]], [[12, 84], [42, 80], [39, 30]], [[10, 84], [39, 85], [56, 40]], [[2, 84], [39, 90], [56, 45], [56, 0]], [[4, 84], [56, 65], [56, 20]], [[12, 84], [56, 70], [56, 25]], [[10, 84], [56, 100], [44, 50], [45, 5]], [[2, 84], [44, 55], [45, 10]], [[4, 84], [45, 60], [5, 15]], [[12, 84], [45, 70], [5, 25]], [[14, 84], [45, 95], [5, 50], [33, 5]], [[36, 84], [5, 70], [33, 25]], [[38, 84], [5, 80], [33, 35]], [[59, 84], [5, 100], [33, 55], [19, 5]], [[59, 84], [19, 100], [44, 55], [45, 10]]]
xsdsdsrslsrsrslslslslsrslsl | [[[32, 32]], [[32, 34]], [[32, 78], [16, 15]], [[32, 80], [16, 25]], [[32, 84], [16, 40]], [[34, 84], [16, 45], [12, 0]], [[52, 84], [16, 65], [12, 20]], [[50, 84], [17, 95], [43, 45]], [[4, 84], [43, 80], [40, 35]], [[6, 84], [33, 100], [3, 55], [22, 10]], [[52, 84], [3, 95], [22, 50]], [[54, 84], [22, 60], [1, 10]], [[59, 84], [22, 70], [1, 20]], [[57, 84], [1, 75], [6, 30]], [[45, 84], [1, 85], [6, 40]], [[43, 84], [6, 95], [49, 50], [58, 0]], [[13, 84], [49, 75], [58, 25]], [[11, 84], [34, 70], [21, 25]], [[5, 84], [34, 75], [21, 30]], [[3, 84], [34, 100], [21, 55], [43, 5]], [[0, 84], [21, 70], [43, 20]], [[2, 84], [43, 70], [39, 25]], [[10, 84], [43, 75], [39, 30]], [[8, 84], [39, 60], [38, 15]], [[0, 84], [39, 70], [38, 25]], [[0, 84], [34, 90], [14, 45]]]
xsdsdsdsdrsrslslslsrsrsrslslslsrsrsrsrsrslslslsrsrslslslslsrsrslsrsrslslslsr | [[[32, 32]], [[32, 34]], [[32, 46]], [[32, 48], [13, 0]], [[32, 54], [13, 10]], [[32, 56], [13, 15]], [[32, 66], [13, 25]], [[32, 68], [13, 30]], [[34, 84], [13, 55], [34, 10]], [[50, 84], [13, 70], [34, 25]], [[52, 84], [13, 90], [34, 45]], [[59, 84], [34, 65], [54, 15]], [[57, 84], [34, 95], [54, 45]], [[39, 84], [54, 60], [38, 15]], [[37, 84], [54, 70], [38, 25]], [[11, 84], [54, 90], [38, 45]], [[9, 84], [38, 85], [32, 40]], [[1, 84], [38, 90], [32, 45]], [[3, 84], [32, 85], [6, 35]], [[11, 84], [32, 90], [6, 40]], [[13, 84], [6, 55], [36, 10]], [[47, 84], [6, 85], [36, 40]], [[49, 84], [6, 95], [36, 50], [15, 0]], [[59, 84], [36, 70], [15, 20]], [[57, 84], [15, 65], [19, 20]], [[49, 84], [15, 75], [19, 30]], [[47, 84], [19, 90], [41, 45]], [[7, 84], [41, 75], [27, 25]], [[5, 84], [41, 90], [27, 40]], [[0, 84], [27, 55], [34, 10]], [[2, 84], [54, 15]], [[14, 84], [57, 70], [54, 25]], [[16, 84], [54, 85], [3, 35]], [[28, 84], [54, 95], [3, 45]], [[30, 84], [3, 75], [21, 30]], [[46, 84], [3, 90], [21, 45]], [[48, 84], [3, 100], [21, 55], [4, 5]], [[59, 84], [21, 65], [4, 15]], [[59, 84], [21, 70], [4, 20]], [[59, 84], [21, 75], [4, 25]], [[57, 84], [21, 100], [4, 50], [56, 5]], [[49, 84], [4, 60], [56, 15]], [[47, 84], [4, 80], [56, 35]], [[35, 84], [4, 90], [56, 45]], [[33, 84], [56, 85], [29, 35]], [[5, 84], [29, 55], [55, 10]], [[7, 84], [55, 70], [5, 25]], [[19, 84], [55, 80], [5, 35]], [[21, 84], [55, 95], [5, 50], [59, 0]], [[47, 84], [5, 75], [59, 25]], [[45, 84], [5, 85], [59, 35]], [[35, 84], [5, 95], [59, 45], [47, 0]], [[33, 84], [59, 55], [47, 10]], [[25, 84], [59, 65], [47, 20]], [[23, 84], [59, 100], [47, 55], [44, 10]], [[9, 84], [47, 65], [44, 20]], [[7, 84], [44, 70], [24, 20]], [[0, 84], [44, 85], [24, 35]], [[2, 84], [24, 95], [6, 50], [31, 5]], [[48, 84], [6, 90], [31, 45]], [[50, 84], [6, 100], [31, 55], [42, 10]], [[59, 84], [31, 75], [42, 30]], [[57, 84], [42, 100], [51, 50], [15, 5]], [[13, 84], [51, 85], [15, 40]], [[15, 84], [51, 90], [15, 45]], [[59, 84], [15, 80], [34, 35]], [[59, 84], [15, 95], [34, 50], [9, 0]], [[59, 84], [34, 65], [9, 15]], [[57, 84], [9, 65], [4, 20]], [[49, 84], [9, 75], [4, 30]], [[47, 84], [5, 80], [52, 30]], [[37, 84], [5, 90], [52, 40]], [[35, 84], [52, 60], [23, 15]], [[23, 84], [52, 75], [23, 30]], [[25, 84], [52, 85], [23, 40]]]
xsdsdslslsr | [[[32, 32]], [[32, 34]], [[32, 70], [47, 10]], [[32, 72], [47, 15]], [[32, 84], [47, 45], [42, 0]], [[30, 84], [47, 55], [42, 10]], [[18, 84], [47, 65], [42, 20]], [[16, 84], [18, 15]], [[8, 84], [42, 65], [18, 20]], [[10, 84], [42, 95], [18, 50], [51, 0]]]
xsdsdslslsrsrslslslsrsrsrsl | [[[32, 32]], [[32, 34]], [[32, 46]], [[32, 48]], [[32, 84], [52, 25]], [[30, 84], [52, 35]], [[18, 84], [52, 45]], [[16, 84], [52, 90], [43, 45]], [[6, 84], [52, 95], [43, 50], [11, 0]], [[8, 84], [43, 90], [11, 40]], [[8, 84], [43, 90], [11, 40]], [[10, 84], [43, 95], [11, 45], [18, 0]], [[58, 84], [11, 85], [18, 40]], [[56, 84], [18, 80], [56, 35]], [[54, 84], [18, 80], [56, 35]], [[52, 84], [18, 85], [56, 40]], [[42, 84], [18, 95], [56, 50], [57, 5]], [[40, 84], [56, 65], [57, 20]], [[14, 84], [56, 85], [57, 40]], [[16, 84], [53, 85], [9, 40]], [[26, 84], [53, 95], [9, 50], [19, 5]], [[28, 84], [9, 65], [19, 20]], [[54, 84], [9, 90], [19, 45]], [[56, 84], [19, 95], [31, 45], [47, 0]], [[59, 84], [31, 60], [47, 15]], [[57, 84], [31, 95], [47, 50], [31, 5]]]
xsdsdsdsrslsrsrsrslsrsl | [[[32, 32]], [[32, 34]], [[32, 42]], [[32, 44]], [[32, 80], [2, 10]], [[32, 82], [2, 20]], [[32, 84], [2, 35]], [[34, 84], [2, 85], [16, 40]], [[44, 84], [2, 95], [16, 50], [41, 5]], [[42, 84], [16, 95], [41, 50], [57, 0]], [[0, 84], [41, 85], [57, 35]], [[2, 84], [41, 95], [57, 45], [18, 0]], [[10, 84], [57, 55], [18, 10]], [[12, 84], [57, 80], [18, 35]], [[24, 84], [57, 90], [18, 45]], [[26, 84], [57, 95], [18, 50], [8, 5]], [[56, 84], [18, 75], [8, 30]], [[54, 84], [35, 15]], [[50, 84], [8, 65], [35, 20]], [[52, 84], [8, 90], [35, 45]], [[59, 84], [35, 65], [35, 15]], [[57, 84], [38, 100], [52, 55], [5, 10]]]
